REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_12.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_12.wav	 SQValue=1.709	 1.709	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_12.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_12.wav	 SQValue=2.466	 2.466	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_13.wav	 SQValue=1.701	 1.701	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_13.wav	 SQValue=2.271	 2.271	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_14.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_14.wav	 SQValue=1.624	 1.624	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_14.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_14.wav	 SQValue=2.181	 2.181	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_15.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_15.wav	 SQValue=1.760	 1.760	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_15.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_15.wav	 SQValue=2.471	 2.471	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_16.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_16.wav	 SQValue=1.692	 1.692	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_16.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_16.wav	 SQValue=2.361	 2.361	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_17.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_17.wav	 SQValue=1.824	 1.824	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_17.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_17.wav	 SQValue=2.458	 2.458	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_18.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_18.wav	 SQValue=1.757	 1.757	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_18.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_18.wav	 SQValue=2.569	 2.569	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_1.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_1.wav	 SQValue=1.357	 1.357	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_1.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_1.wav	 SQValue=1.884	 1.884	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_10.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_10.wav	 SQValue=1.722	 1.722	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_10.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_10.wav	 SQValue=2.437	 2.437	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_11.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_11.wav	 SQValue=1.310	 1.310	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_11.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_11.wav	 SQValue=1.967	 1.967	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_12.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_12.wav	 SQValue=1.269	 1.269	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_12.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_12.wav	 SQValue=1.944	 1.944	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_13.wav	 SQValue=1.376	 1.376	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_13.wav	 SQValue=1.944	 1.944	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_14.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_14.wav	 SQValue=1.386	 1.386	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_14.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_14.wav	 SQValue=2.116	 2.116	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_15.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_15.wav	 SQValue=1.604	 1.604	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_15.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_15.wav	 SQValue=2.123	 2.123	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_16.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_16.wav	 SQValue=1.323	 1.323	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_16.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_16.wav	 SQValue=2.027	 2.027	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_17.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_17.wav	 SQValue=1.468	 1.468	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_17.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_17.wav	 SQValue=2.044	 2.044	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_18.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_18.wav	 SQValue=1.378	 1.378	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_18.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_18.wav	 SQValue=2.016	 2.016	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_1.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_1.wav	 SQValue=1.804	 1.804	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_1.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_1.wav	 SQValue=2.329	 2.329	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_10.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_10.wav	 SQValue=1.761	 1.761	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_10.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_10.wav	 SQValue=2.354	 2.354	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_11.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_11.wav	 SQValue=1.801	 1.801	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_11.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_11.wav	 SQValue=2.342	 2.342	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_12.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_12.wav	 SQValue=1.719	 1.719	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_12.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_12.wav	 SQValue=2.481	 2.481	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_13.wav	 SQValue=1.711	 1.711	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_13.wav	 SQValue=2.283	 2.283	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_14.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_14.wav	 SQValue=1.636	 1.636	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_14.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_14.wav	 SQValue=2.189	 2.189	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_15.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_15.wav	 SQValue=1.772	 1.772	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_15.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_15.wav	 SQValue=2.481	 2.481	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_16.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_16.wav	 SQValue=1.705	 1.705	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_16.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_16.wav	 SQValue=2.377	 2.377	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_17.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_17.wav	 SQValue=1.833	 1.833	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_17.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_17.wav	 SQValue=2.472	 2.472	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_18.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_18.wav	 SQValue=1.766	 1.766	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_18.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_18.wav	 SQValue=2.576	 2.576	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_1.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_1.wav	 SQValue=2.418	 2.418	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_1.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_1.wav	 SQValue=2.339	 2.339	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_10.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_10.wav	 SQValue=2.329	 2.329	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_10.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_10.wav	 SQValue=2.367	 2.367	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_11.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_11.wav	 SQValue=2.368	 2.368	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_11.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_11.wav	 SQValue=2.349	 2.349	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_12.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_12.wav	 SQValue=2.472	 2.472	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_12.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_12.wav	 SQValue=2.494	 2.494	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_13.wav	 SQValue=2.263	 2.263	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_13.wav	 SQValue=2.292	 2.292	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_14.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_14.wav	 SQValue=2.413	 2.413	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_14.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_14.wav	 SQValue=2.193	 2.193	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_15.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_15.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_15.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_15.wav	 SQValue=2.491	 2.491	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_16.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_16.wav	 SQValue=2.614	 2.614	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_16.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_16.wav	 SQValue=2.388	 2.388	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_17.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_17.wav	 SQValue=2.595	 2.595	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_17.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_17.wav	 SQValue=2.484	 2.484	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_18.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/sree_01_pred_18.wav	 SQValue=2.555	 2.555	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/sree_01_ref_18.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/sree_01_feat_18.wav	 SQValue=2.581	 2.581	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_02_ref_5.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_02_pred_5.wav	 SQValue=2.846	 2.846	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_02_ref_5.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_02_feat_5.wav	 SQValue=2.338	 2.338	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_03_pred_13.wav	 SQValue=3.009	 3.009	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_03_feat_13.wav	 SQValue=2.479	 2.479	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_17.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_03_pred_17.wav	 SQValue=2.684	 2.684	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_17.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_03_feat_17.wav	 SQValue=2.404	 2.404	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_27.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_27.wav	 SQValue=2.624	 2.624	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_27.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_27.wav	 SQValue=2.130	 2.130	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_9.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_01_pred_9.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_01_ref_9.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_01_feat_9.wav	 SQValue=2.066	 2.066	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_02_ref_6.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_02_pred_6.wav	 SQValue=2.435	 2.435	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_02_ref_6.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_02_feat_6.wav	 SQValue=1.946	 1.946	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_03_ref_22.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/tobc_03_pred_22.wav	 SQValue=2.272	 2.272	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/tobc_03_ref_22.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/tobc_03_feat_22.wav	 SQValue=2.127	 2.127	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/zuzk_01_pred_13.wav	 SQValue=2.630	 2.630	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/zuzk_01_feat_13.wav	 SQValue=2.607	 2.607	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_15.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/zuzk_01_pred_15.wav	 SQValue=2.611	 2.611	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_01_ref_15.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/zuzk_01_feat_15.wav	 SQValue=2.662	 2.662	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/zuzk_02_ref_29.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/zuzk_02_pred_29.wav	 SQValue=2.692	 2.692	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_02_ref_5.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_02_pred_5.wav	 SQValue=2.852	 2.852	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_02_ref_5.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_02_feat_5.wav	 SQValue=2.341	 2.341	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_13.wav	 C:/Users/mhp/Documents/GitHub/dnn-SpeechEnhancement/pythonFiles/dnnTraining/FFN/predictionFiles/stan_03_pred_13.wav	 SQValue=3.010	 3.010	 0.000	 0	 16000	0.0000
 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testReference/stan_03_ref_13.wav	 C:/Users/mhp/Documents/DNN_Datasets/bcmRecordings/testInput/stan_03_feat_13.wav	 SQValue=2.479	 2.479	 0.000	 0	 16000	0.0000
